loan_id,account_id,date,amount,duration,payments,status,year,avg_balance,min_balance,max_balance,total_transactions,avg_transaction_amount,total_credits,total_withdrawals,credit_withdrawal_ratio,client_id,age,gender,avg_salary,unemployment_rate,has_card,default
6641,8026,1997-09-09,128268,36,3563,C,1997,63630.88785046729,700.0,108265.5,107,9719.364485981308,43,64,0.671875,9914,84,Male,9198,3.3299999237060547,1,0
6642,8027,1994-06-05,77640,12,6470,A,1994,62591.13432835821,700.0,128205.5,402,13615.485074626866,132,270,0.4888888888888889,9915,59,Male,8561,0.6499999761581421,0,0
6643,8038,1998-01-18,35856,24,1494,C,1998,55573.0,600.0,81469.6,166,7736.319277108434,57,109,0.5229357798165137,9929,59,Female,9538,1.5099999904632568,1,0
6644,8039,1996-10-20,93600,24,3900,A,1996,49340.23426573427,900.0,118295.3,286,6607.664335664335,83,203,0.4088669950738916,9930,54,Male,8899,3.390000104904175,1,0
6645,8041,1994-11-06,140400,36,3900,A,1994,62386.367505720824,173.0,155917.8,437,12652.130434782608,177,260,0.6807692307692308,9933,85,Male,10673,4.75,1,0
6647,8051,1994-06-01,208320,48,4340,A,1994,41575.06240963855,200.0,82981.9,415,9556.585542168676,143,272,0.5257352941176471,9945,58,Female,8930,3.5199999809265137,0,0
6650,8073,1994-02-17,49320,12,4110,B,1994,49539.32537593985,-3067.6,135607.4,532,9755.328947368422,183,349,0.5243553008595988,9973,81,Female,8991,1.3899999856948853,0,1
6655,8085,1997-10-17,260400,60,4340,D,1997,33019.16652173913,-437.1,111670.7,230,9161.14347826087,75,155,0.4838709677419355,9987,76,Female,8746,3.3299999237060547,0,1
6659,8092,1996-02-20,56100,60,935,C,1996,20578.3977443609,1000.0,46307.1,266,3539.09022556391,98,168,0.5833333333333334,9995,68,Male,9897,1.600000023841858,0,0
6660,8094,1997-05-09,220428,36,6123,C,1997,59183.41886792453,600.0,114747.9,159,15743.85534591195,50,109,0.45871559633027525,9997,64,Male,8110,5.769999980926514,0,0
6665,8114,1997-08-15,99300,60,1655,C,1997,35940.046183206105,600.0,60868.8,262,5790.977099236641,77,185,0.41621621621621624,10023,53,Female,8444,3.240000009536743,0,0
6667,8127,1996-07-15,155880,24,6495,A,1996,67909.32493506494,1000.0,164648.6,385,12168.602597402598,145,240,0.6041666666666666,10040,58,Female,9065,4.460000038146973,1,0
6668,8129,1994-07-30,74736,36,2076,A,1994,39581.29391727494,700.0,67576.7,411,7083.885644768857,132,279,0.4731182795698925,10043,61,Male,8390,2.2799999713897705,1,0
6675,8158,1997-11-01,238716,36,6631,C,1997,58939.462100456614,1000.0,115150.5,219,11566.383561643835,61,158,0.3860759493670886,10075,62,Male,9060,1.7799999713897705,0,0
6676,8159,1995-06-13,29784,24,1241,A,1995,39247.582012195126,200.0,71406.3,328,3430.0243902439024,97,231,0.4199134199134199,10076,57,Female,10787,2.640000104904175,0,0
6677,8169,1997-08-12,97980,60,1633,C,1997,20593.727626459146,700.0,46398.6,257,3487.953307392996,80,177,0.4519774011299435,10090,46,Female,8843,2.819999933242798,0,0
6678,8173,1994-05-20,80340,12,6695,A,1994,56810.69573459716,1100.0,122523.5,422,13619.151658767772,132,290,0.45517241379310347,10095,50,Female,12541,0.28999999165534973,1,0
6682,8225,1998-03-30,36204,12,3017,D,1998,25942.96910994764,-214.8,56083.5,191,5123.51832460733,101,90,1.1222222222222222,10159,88,Male,8187,4.829999923706055,0,1
6686,8260,1994-08-25,224604,36,6239,A,1994,68073.11489361702,200.0,148084.4,423,14343.898345153664,153,270,0.5666666666666667,10198,50,Male,8930,3.5199999809265137,1,0
6687,8261,1993-09-13,87840,24,3660,A,1993,30531.582440476188,500.0,68180.5,672,4815.738095238095,207,465,0.44516129032258067,10200,46,Female,8598,2.7699999809265137,0,0
6688,8268,1997-09-26,8616,24,359,C,1997,36793.83381642512,400.0,76314.5,207,3793.1159420289855,91,116,0.7844827586206896,10209,51,Male,8444,3.240000009536743,0,0
6694,8316,1995-03-19,134784,24,5616,A,1995,62044.9928057554,900.0,170071.9,417,10551.395683453238,192,225,0.8533333333333334,10269,86,Female,10177,6.630000114440918,0,0
6695,8320,1997-06-04,309660,60,5161,C,1997,37149.11,1100.0,91258.4,160,9498.5375,68,92,0.7391304347826086,10273,68,Female,8541,2.509999990463257,0,0
6696,8321,1994-05-09,89040,60,1484,C,1994,36207.25131578947,800.0,68983.0,532,3385.1466165413535,242,290,0.8344827586206897,10275,56,Female,8909,4.010000228881836,0,0
6698,8327,1996-03-10,247728,48,5161,C,1996,48758.072023809524,200.0,126815.3,336,7640.348214285715,138,198,0.696969696969697,10282,47,Male,12541,0.28999999165534973,1,0
6699,8330,1994-03-30,7656,24,319,A,1994,46724.35747126437,600.0,83823.2,522,6001.934865900384,207,315,0.6571428571428571,10287,64,Female,9060,1.7799999713897705,0,0
6704,8377,1995-06-01,417060,60,6951,C,1995,42226.05502392344,200.0,128307.8,418,6608.284688995215,180,238,0.7563025210084033,10350,65,Female,8843,2.819999933242798,0,0
6705,8381,1997-07-25,333648,48,6951,D,1997,50080.38679245283,-1073.6,152841.1,265,10380.396226415094,105,160,0.65625,10355,50,Female,10045,1.4199999570846558,0,1
6712,8405,1995-10-14,266220,60,4437,C,1995,36602.62897727273,900.0,69015.0,528,5034.63446969697,170,358,0.4748603351955307,10382,61,Female,8547,2.6500000953674316,0,0
6715,8411,1996-05-06,220620,60,3677,C,1996,31606.98487179487,1100.0,70272.7,390,6054.571794871795,148,242,0.6115702479338843,10389,83,Female,8547,2.6500000953674316,0,0
6721,8475,1994-01-21,21072,24,878,A,1994,31806.262107208873,1100.0,49593.6,541,2009.5748613678372,223,318,0.7012578616352201,10459,62,Female,8114,2.380000114440918,0,0
6725,8489,1995-06-23,265320,36,7370,A,1995,39103.523162583515,700.0,80367.9,449,5327.841870824053,192,257,0.7470817120622568,10475,78,Female,8541,2.509999990463257,0,0
6726,8492,1995-09-03,85860,60,1431,C,1995,41591.825775656325,1000.0,84410.8,419,3320.109785202864,181,238,0.7605042016806722,10479,71,Female,8507,1.6699999570846558,1,0
6727,8505,1997-12-10,42840,12,3570,A,1997,35404.45714285714,1100.0,57767.4,133,5278.857142857143,63,70,0.9,10492,89,Male,10177,6.630000114440918,0,0
6729,8519,1994-08-11,74688,12,6224,A,1994,47211.760571428575,1100.0,104902.4,525,10631.142857142857,209,316,0.6613924050632911,10510,81,Female,8624,1.7899999618530273,0,0
6730,8523,1998-02-15,93036,12,7753,C,1998,55176.6010989011,400.0,115610.2,182,13851.175824175823,75,107,0.7009345794392523,10517,46,Female,9897,1.600000023841858,0,0
6732,8533,1996-09-19,174048,48,3626,C,1996,66466.26462585034,600.0,129178.5,294,10659.190476190477,134,160,0.8375,10528,74,Female,9538,1.5099999904632568,1,0
6734,8547,1996-05-30,173016,36,4806,C,1996,55520.56261127597,300.0,155817.4,337,10113.231454005934,158,179,0.88268156424581,10543,81,Female,10045,1.4199999570846558,1,0
6736,8558,1994-06-14,288360,60,4806,C,1994,38052.08119402985,800.0,142146.2,335,6065.817910447761,167,168,0.9940476190476191,10555,91,Male,12541,0.28999999165534973,0,0
6737,8564,1995-03-11,76680,24,3195,A,1995,54592.74638218924,1000.0,104676.1,539,9734.836734693878,189,350,0.54,10563,77,Male,9893,4.090000152587891,0,0
6738,8566,1994-09-29,230220,36,6395,B,1994,32299.034666666666,-2719.7,135668.1,450,6807.6577777777775,192,258,0.7441860465116279,10566,84,Female,10673,4.75,0,1
6745,8625,1995-04-10,47304,24,1971,A,1995,66010.31974405849,400.0,169427.8,547,11575.685557586838,241,306,0.7875816993464052,10636,55,Male,9624,1.600000023841858,1,0
6746,8639,1998-06-06,185640,60,3094,C,1998,31204.699,400.0,59523.5,100,6310.97,49,51,0.9607843137254902,10654,64,Female,8369,1.7899999618530273,0,0
6748,8645,1998-12-08,240900,60,4015,C,1998,26394.530081300814,700.0,59731.2,123,5194.349593495935,55,68,0.8088235294117647,10662,77,Female,8441,3.450000047683716,0,0
6751,8680,1996-07-14,85716,36,2381,C,1996,21174.38185483871,800.0,52782.7,248,4366.028225806452,110,138,0.7971014492753623,10702,88,Male,8114,2.380000114440918,0,0
6753,8688,1997-03-20,67980,12,5665,A,1997,44683.155625,400.0,78077.3,160,5807.3,74,86,0.8604651162790697,10714,80,Female,8512,3.509999990463257,0,0
6755,8713,1998-07-24,170700,60,2845,C,1998,32843.58968253968,400.0,65610.9,126,5630.333333333333,63,63,1.0,10746,55,Male,8240,2.5299999713897705,0,0
6758,8742,1997-07-29,33144,12,2762,A,1997,24743.117085427133,900.0,61770.9,199,3865.964824120603,72,127,0.5669291338582677,10777,46,Female,10177,6.630000114440918,0,0
6763,8772,1997-06-19,88272,48,1839,C,1997,15245.86157894737,800.0,37880.4,190,3953.2842105263157,94,96,0.9791666666666666,10813,47,Female,12541,0.28999999165534973,0,0
6764,8776,1995-08-26,33984,48,708,C,1995,51575.50616246498,600.0,86988.6,357,4154.666666666667,156,201,0.7761194029850746,10818,54,Male,9624,1.600000023841858,0,0
6766,8784,1998-04-28,74352,24,3098,C,1998,49637.869680851065,1100.0,96165.9,188,10904.840425531915,77,111,0.6936936936936937,10828,69,Female,12541,0.28999999165534973,0,0
6785,8899,1995-12-25,125340,60,2089,C,1995,65652.21047008547,500.0,157182.6,468,9937.023504273504,197,271,0.7269372693726938,10963,82,Male,12541,0.28999999165534973,0,0
6790,8919,1998-06-08,76104,24,3171,C,1998,22256.35851851852,1000.0,33813.8,135,1936.3111111111111,67,68,0.9852941176470589,10987,65,Female,8544,1.2899999618530273,0,0
6791,8926,1998-01-23,566640,60,9444,C,1998,37715.0578680203,200.0,61992.7,197,4327.680203045686,70,127,0.5511811023622047,10997,54,Female,12541,0.28999999165534973,0,0
6793,8931,1997-01-30,186300,60,3105,C,1997,61694.03549295775,200.0,170682.8,355,10680.174647887325,145,210,0.6904761904761905,11004,79,Male,8288,3.7899999618530273,1,0
6805,8972,1996-12-21,45024,48,938,C,1996,40887.874285714286,800.0,69518.3,245,5804.469387755102,92,153,0.6013071895424836,11050,69,Female,10177,6.630000114440918,0,0
6808,8982,1994-10-12,227880,36,6330,A,1994,61813.97404255319,1100.0,153213.7,470,9155.45744680851,223,247,0.902834008097166,11063,71,Female,9624,1.600000023841858,0,0
6810,9006,1996-06-08,186384,48,3883,C,1996,56691.42162790698,700.0,129557.3,430,10379.07441860465,189,241,0.7842323651452282,11093,67,Male,9317,6.489999771118164,0,0
6816,9017,1996-03-26,100224,48,2088,D,1996,15803.404924242424,-3769.8,46487.1,264,3856.7992424242425,149,115,1.2956521739130435,11105,69,Female,10177,6.630000114440918,0,1
6817,9024,1996-10-04,70656,48,1472,C,1996,26632.560617760617,600.0,55343.2,259,4380.127413127413,108,151,0.7152317880794702,11114,74,Male,12541,0.28999999165534973,0,0
6818,9030,1996-12-12,155616,48,3242,C,1996,46801.202094240834,200.0,75294.1,382,4649.439790575916,142,240,0.5916666666666667,11121,55,Female,8994,3.799999952316284,0,0
6819,9031,1997-05-03,50112,24,2088,C,1997,34853.11657754011,900.0,103701.8,187,4074.090909090909,69,118,0.5847457627118644,11123,78,Male,9538,1.5099999904632568,0,0
6820,9034,1993-12-16,38148,12,3179,A,1993,39251.94233937397,900.0,78747.9,607,5394.866556836902,222,385,0.5766233766233766,11126,61,Female,12541,0.28999999165534973,0,0
6821,9037,1998-09-15,321936,48,6707,C,1998,35182.483823529416,400.0,67886.3,204,4182.083333333333,96,108,0.8888888888888888,11130,65,Female,12541,0.28999999165534973,0,0
6824,9052,1997-02-26,71976,24,2999,D,1997,45987.01993355482,-8245.1,196106.5,301,10497.182724252492,134,167,0.8023952095808383,11149,61,Male,9425,1.7200000286102295,0,1
6836,9093,1994-08-03,189300,60,3155,C,1994,50185.259515570935,800.0,96105.5,578,4679.901384083045,199,379,0.525065963060686,11195,73,Male,8757,3.380000114440918,1,0
6841,9104,1994-08-07,172080,48,3585,A,1994,57084.47780548629,200.0,136137.1,401,8572.80548628429,196,205,0.9560975609756097,11208,69,Female,10124,0.5600000023841858,0,0
6851,9138,1997-06-03,272220,60,4537,D,1997,35321.538862559246,-1095.2,123191.4,211,7512.563981042654,91,120,0.7583333333333333,11250,80,Female,10787,2.640000104904175,0,1
6852,9140,1998-11-10,16032,48,334,C,1998,22961.977443609023,500.0,53314.4,133,3689.9624060150377,50,83,0.6024096385542169,11252,61,Female,9272,2.799999952316284,0,0
6855,9153,1998-03-01,52236,36,1451,C,1998,40664.78830409356,600.0,63709.5,171,2716.2690058479534,85,86,0.9883720930232558,11266,88,Male,8899,3.390000104904175,0,0
6856,9156,1998-12-01,163332,36,4537,C,1998,28669.9884057971,600.0,69553.7,69,8248.072463768116,34,35,0.9714285714285714,11271,89,Male,8968,2.8299999237060547,0,0
6857,9159,1998-06-08,69600,48,1450,C,1998,42716.42132867133,700.0,71243.1,286,3580.713286713287,95,191,0.4973821989528796,11274,57,Male,9624,1.600000023841858,0,0
6859,9167,1998-03-07,272220,60,4537,C,1998,48606.8994680851,500.0,128129.9,188,7657.712765957447,76,112,0.6785714285714286,11286,86,Female,8772,4.690000057220459,0,0
6861,9179,1998-02-28,215040,60,3584,C,1998,42249.02416107382,1000.0,76321.3,149,7075.939597315436,68,81,0.8395061728395061,11304,66,Female,8594,1.6200000047683716,0,0
6863,9188,1993-07-28,127080,60,2118,A,1993,29408.61846921797,800.0,51358.8,601,3249.5973377703826,219,382,0.5732984293193717,11314,90,Male,8390,2.2799999713897705,0,0
6865,9199,1996-09-11,29448,12,2454,B,1996,13457.681735159817,-2360.8,43809.4,219,4705.447488584475,95,124,0.7661290322580645,11327,79,Male,8994,3.799999952316284,0,1
6866,9201,1998-02-05,122472,24,5103,C,1998,54177.60886699507,1000.0,110426.6,203,11902.12315270936,80,123,0.6504065040650406,11329,65,Female,8173,2.7699999809265137,0,0
6868,9208,1998-10-12,82128,24,3422,C,1998,31997.494326241136,871.3,70376.1,141,6194.184397163121,78,63,1.2380952380952381,11337,57,Male,8843,2.819999933242798,0,0
6871,9225,1997-04-13,164256,48,3422,C,1997,51663.965000000004,600.0,135697.1,260,9757.326923076924,125,135,0.9259259259259259,11359,54,Male,9622,0.44999998807907104,0,0
6872,9227,1998-04-29,191580,60,3193,C,1998,16450.22142857143,900.0,28098.6,98,2114.112244897959,50,48,1.0416666666666667,11362,60,Female,8541,2.509999990463257,0,0
6875,9235,1997-03-13,83280,48,1735,C,1997,42246.31373239437,700.0,80274.2,284,4930.264084507042,127,157,0.8089171974522293,11371,85,Female,9065,4.460000038146973,1,0
6876,9236,1993-12-21,86616,12,7218,A,1993,55226.95974955277,800.0,117256.6,559,3702.772808586762,241,318,0.7578616352201258,11372,65,Male,9622,0.44999998807907104,0,0
6877,9241,1997-06-19,285240,60,4754,C,1997,41354.315075376886,1100.0,89240.1,199,8381.457286432162,80,119,0.6722689075630253,11379,74,Male,10673,4.75,0,0
6878,9242,1997-01-24,23184,12,1932,A,1997,36202.53518518518,200.0,53134.2,216,2795.1296296296296,109,107,1.0186915887850467,11381,47,Female,8720,3.7300000190734863,0,0
6887,9263,1997-05-08,39576,12,3298,A,1997,26003.64449152542,700.0,64870.4,236,5634.572033898305,93,143,0.6503496503496503,11405,62,Female,9893,4.090000152587891,0,0
6888,9265,1994-07-11,39576,12,3298,A,1994,64029.000469483566,300.0,160661.2,639,8675.610328638497,262,377,0.6949602122015915,11409,46,Female,9272,2.799999952316284,1,0
6895,9307,1994-09-19,41904,12,3492,A,1994,58410.88928571429,900.0,166434.0,644,7671.962732919254,258,386,0.6683937823834197,11461,52,Male,10177,6.630000114440918,0,0
6903,9337,1994-06-04,52128,24,2172,A,1994,45403.09158699808,144.2,161684.6,523,6065.562141491396,269,254,1.0590551181102361,11497,67,Female,9622,0.44999998807907104,1,0
6908,9353,1997-06-08,188616,24,7859,C,1997,54323.183333333334,900.0,136149.7,228,10498.899122807017,115,113,1.0176991150442478,11516,88,Male,8444,3.240000009536743,0,0
6913,9377,1997-04-29,99936,24,4164,C,1997,63622.46918604651,400.0,127075.8,344,8081.686046511628,137,207,0.6618357487922706,11545,60,Female,12541,0.28999999165534973,1,0
6919,9403,1994-08-05,120888,36,3358,A,1994,39217.14953488372,600.0,116468.4,430,6220.709302325581,148,282,0.524822695035461,11574,82,Female,12541,0.28999999165534973,0,0
6921,9422,1996-10-29,86184,12,7182,A,1996,50478.48679245283,300.0,128146.0,265,11765.841509433962,70,195,0.358974358974359,11596,86,Female,10177,6.630000114440918,1,0
6922,9424,1997-08-26,83628,36,2323,C,1997,26087.268503937008,500.0,53379.4,127,5528.913385826771,49,78,0.6282051282051282,11598,49,Female,9897,1.600000023841858,0,0
6923,9433,1998-10-05,44640,24,1860,C,1998,41182.37901234568,600.0,65444.3,81,7108.740740740741,33,48,0.6875,11609,69,Male,8444,3.240000009536743,0,0
6926,9455,1998-02-07,374760,60,6246,C,1998,53973.50331753554,1000.0,102667.1,211,9891.668246445497,56,155,0.36129032258064514,11637,75,Male,8746,3.3299999237060547,0,0
6929,9472,1995-05-08,36396,12,3033,A,1995,53966.5289183223,800.0,131365.3,453,9902.439293598234,152,301,0.5049833887043189,11662,54,Male,8369,4.730000019073486,0,0
6932,9491,1998-06-25,225504,48,4698,C,1998,57647.292207792205,800.0,127323.7,231,11575.961038961039,58,173,0.3352601156069364,11683,46,Male,9920,2.259999990463257,1,0
6933,9493,1995-09-09,188688,48,3931,C,1995,48583.515614617936,400.0,102791.9,301,7551.634551495016,97,204,0.47549019607843135,11685,61,Female,9624,1.600000023841858,0,0
6934,9494,1997-02-09,116832,12,9736,A,1997,26911.471859296485,400.0,49266.7,199,5357.256281407035,89,110,0.8090909090909091,11686,78,Female,9104,1.5099999904632568,0,0
6938,9504,1997-03-10,341280,60,5688,C,1997,44246.07208121827,700.0,110020.6,197,14279.360406091371,70,127,0.5511811023622047,11701,77,Male,8899,3.390000104904175,1,0
6940,9510,1996-11-22,228276,36,6341,C,1996,36802.5265060241,500.0,64281.4,166,6061.421686746988,65,101,0.6435643564356436,11709,65,Male,12541,0.28999999165534973,0,0
6942,9513,1997-07-16,18324,12,1527,A,1997,29360.45282051282,700.0,54764.2,195,7141.302564102564,64,131,0.48854961832061067,11713,75,Female,8444,3.240000009536743,0,0
6944,9548,1996-11-15,46176,48,962,C,1996,52991.69833333333,1000.0,102538.6,180,6201.566666666667,63,117,0.5384615384615384,11754,60,Male,8544,1.2899999618530273,0,0
6948,9560,1998-03-15,157068,36,4363,C,1998,52674.73448275863,400.0,136644.1,87,11663.735632183909,38,49,0.7755102040816326,11768,55,Female,12541,0.28999999165534973,0,0
6949,9583,1995-12-12,104712,24,4363,A,1995,65315.52911694511,300.0,153981.4,419,12973.66109785203,174,245,0.710204081632653,11794,56,Female,8930,3.5199999809265137,0,0
6950,9591,1995-04-11,104712,24,4363,A,1995,45250.41772428884,400.0,147603.2,457,9564.798687089715,161,296,0.543918918918919,11804,82,Male,10673,4.75,0,0
6955,9627,1995-11-22,244368,48,5091,C,1995,63026.99080779944,200.0,180290.0,359,13105.33983286908,150,209,0.7177033492822966,11851,56,Male,8403,5.739999771118164,0,0
6956,9631,1997-11-09,59448,24,2477,C,1997,26269.37542857143,200.0,67122.1,175,5709.748571428571,70,105,0.6666666666666666,11855,69,Male,9622,0.44999998807907104,0,0
6959,9633,1997-06-30,59448,24,2477,D,1997,48631.425182481755,-5525.0,127403.0,274,9717.021897810218,123,151,0.8145695364238411,11857,74,Male,10177,6.630000114440918,0,1
6960,9640,1995-01-11,76416,24,3184,A,1995,39800.25018939394,7055.3,114034.2,528,6528.645833333333,188,340,0.5529411764705883,11866,89,Male,12541,0.28999999165534973,0,0
6961,9645,1996-06-06,176148,36,4893,C,1996,45764.03684210526,1100.0,105914.6,228,11583.964912280702,71,157,0.45222929936305734,11873,63,Female,8965,7.079999923706055,0,0
6962,9646,1998-04-02,279072,48,5814,C,1998,42490.78071428571,300.0,111246.0,140,12596.15,62,78,0.7948717948717948,11874,57,Male,12541,0.28999999165534973,0,0
6965,9656,1995-06-13,139536,24,5814,A,1995,56526.34342379958,800.0,151546.9,479,11669.567849686848,179,300,0.5966666666666667,11886,85,Female,8814,4.760000228881836,0,0
6969,9673,1998-09-12,88200,36,2450,C,1998,41147.432743362835,1100.0,75657.8,113,5240.221238938053,44,69,0.6376811594202898,11906,82,Male,8369,4.730000019073486,0,0
6970,9677,1997-06-17,31620,60,527,C,1997,34797.714374999996,500.0,59499.6,160,4864.65,56,104,0.5384615384615384,11911,87,Male,11277,1.25,0,0
6984,9730,1997-08-15,116040,60,1934,C,1997,25889.948076923076,900.0,46775.6,156,3390.9551282051284,49,107,0.45794392523364486,11976,87,Female,9897,1.600000023841858,0,0
6985,9731,1995-11-22,113796,36,3161,A,1995,31943.347536231886,500.0,58022.1,345,5888.715942028985,102,243,0.41975308641975306,11978,55,Male,9897,1.600000023841858,0,0
6986,9750,1995-02-11,151728,48,3161,D,1995,46601.393689320386,-669.7,138621.2,412,10251.97572815534,198,214,0.9252336448598131,12003,50,Male,10673,4.75,0,1
6992,9790,1996-07-27,133968,48,2791,C,1996,55005.77299465241,200.0,149106.2,374,9694.302139037432,114,260,0.43846153846153846,12050,83,Male,8363,2.5199999809265137,1,0
6995,9814,1996-09-26,96168,12,8014,A,1996,59893.05321782178,600.0,167777.5,404,9051.027227722772,217,187,1.160427807486631,12079,54,Female,9624,1.600000023841858,1,0
6996,9828,1995-04-13,126600,24,5275,A,1995,45862.622885572135,400.0,94043.3,402,11382.062189054726,134,268,0.5,12095,87,Male,9538,1.5099999904632568,0,0
6998,9833,1994-05-21,97632,12,8136,A,1994,59092.015384615384,1100.0,137626.5,546,12889.710622710623,141,405,0.34814814814814815,12102,58,Female,9104,1.5099999904632568,0,0
7001,9859,1997-08-10,300600,60,5010,C,1997,48701.00403225807,400.0,104169.8,248,7483.669354838709,60,188,0.3191489361702128,12133,62,Female,8561,0.6499999761581421,1,0
7004,9869,1995-03-15,331560,60,5526,C,1995,57007.59199134199,900.0,102938.4,462,6559.435064935065,131,331,0.3957703927492447,12144,46,Male,8507,1.6699999570846558,1,0
7008,9897,1995-09-22,36168,12,3014,A,1995,30179.433245382585,300.0,64233.8,379,5230.530343007916,116,263,0.44106463878326996,12181,65,Male,12541,0.28999999165534973,0,0
7013,9928,1996-08-02,89340,60,1489,C,1996,54014.398780487805,500.0,91009.2,246,4147.451219512195,91,155,0.5870967741935483,12220,55,Female,8441,3.450000047683716,0,0
7034,10001,1996-07-11,19044,36,529,C,1996,56004.21265306122,600.0,101113.2,245,5925.510204081633,87,158,0.5506329113924051,12303,52,Female,8991,1.3899999856948853,0,0
7035,10005,1998-07-29,210744,36,5854,C,1998,46560.61830985915,200.0,87392.9,71,13550.30985915493,26,45,0.5777777777777777,12308,48,Male,9624,1.600000023841858,0,0
7036,10019,1996-09-25,194940,36,5415,C,1996,52650.036799999994,600.0,138172.6,250,10427.78,99,151,0.6556291390728477,12325,62,Male,11277,1.25,0,0
7037,10022,1998-01-03,218064,48,4543,C,1998,51898.701515151515,400.0,91971.0,132,8473.386363636364,42,90,0.4666666666666667,12328,82,Female,12541,0.28999999165534973,1,0
7046,10049,1997-03-28,91632,12,7636,A,1997,17903.80088105727,300.0,32831.7,227,3158.6343612334804,97,130,0.7461538461538462,12358,83,Male,8114,2.380000114440918,0,0
7049,10063,1997-06-24,233424,36,6484,C,1997,49380.46200873363,200.0,105024.8,229,9498.934497816594,55,174,0.3160919540229885,12376,67,Male,9753,4.639999866485596,0,0
7050,10065,1997-09-23,311232,48,6484,C,1997,73165.06447876447,1100.0,144268.6,259,15862.583011583012,110,149,0.738255033557047,12378,80,Female,8369,4.730000019073486,1,0
7051,10068,1997-07-28,77808,12,6484,A,1997,55347.053521126756,1000.0,133555.1,142,12055.859154929578,56,86,0.6511627906976745,12382,71,Male,12541,0.28999999165534973,0,0
7055,10079,1994-04-06,167100,60,2785,C,1994,56185.59176201373,1100.0,189714.3,437,12169.926773455378,171,266,0.6428571428571429,12396,56,Female,8544,1.2899999618530273,1,0
7057,10093,1995-10-20,231696,36,6436,A,1995,44377.92601279318,800.0,108575.3,469,10013.475479744136,111,358,0.3100558659217877,12416,53,Male,12541,0.28999999165534973,0,0
7061,10105,1994-08-27,121896,24,5079,A,1994,66870.15436105477,600.0,160498.2,493,11818.649087221096,201,292,0.6883561643835616,12432,61,Male,8743,1.8799999952316284,0,0
7066,10131,1994-05-02,215388,36,5983,B,1994,35729.733838383836,-863.7,149947.5,396,7292.138888888889,188,208,0.9038461538461539,12464,67,Male,10446,7.340000152587891,0,1
7067,10134,1998-01-11,136368,24,5682,C,1998,50453.87739726027,600.0,119446.2,146,12539.452054794521,55,91,0.6043956043956044,12468,57,Male,8620,1.100000023841858,0,0
7072,10148,1998-01-27,22104,12,1842,C,1998,50764.92258064516,700.0,74218.9,155,4135.890322580645,49,106,0.46226415094339623,12485,61,Female,9675,6.429999828338623,0,0
7085,10202,1997-06-19,305424,48,6363,C,1997,42470.9780952381,300.0,120227.9,210,7428.328571428571,69,141,0.48936170212765956,12547,63,Female,10177,6.630000114440918,0,0
7087,10215,1997-02-20,44304,24,1846,C,1997,57181.4330472103,300.0,87972.5,233,4091.077253218884,66,167,0.39520958083832336,12561,60,Male,8965,7.079999923706055,0,0
7088,10233,1997-05-03,239160,60,3986,C,1997,33317.951211072665,500.0,77714.9,289,6056.643598615917,69,220,0.31363636363636366,12586,79,Male,8561,0.6499999761581421,0,0
7091,10243,1998-09-22,113436,36,3151,C,1998,69396.73515625,200.0,138293.2,128,17605.125,56,72,0.7777777777777778,12599,70,Male,8254,2.7899999618530273,1,0
7096,10257,1998-09-02,37812,12,3151,C,1998,51691.35761589404,900.0,126763.3,151,14054.450331125829,57,94,0.6063829787234043,12616,61,Female,8561,0.6499999761581421,0,0
7097,10266,1993-12-23,75624,24,3151,B,1993,38446.58984547461,-2325.3,152953.7,453,9714.814569536424,210,243,0.8641975308641975,12625,68,Male,9897,1.600000023841858,0,1
7100,10280,1997-12-31,348120,60,5802,C,1997,57929.290972222225,600.0,111159.5,144,12734.305555555555,50,94,0.5319148936170213,12643,64,Female,8173,2.7699999809265137,1,0
7101,10297,1996-11-18,421008,48,8771,C,1996,49375.83215859031,600.0,100354.5,227,7570.114537444934,90,137,0.656934306569343,12662,73,Male,10045,1.4199999570846558,1,0
7104,10320,1993-12-13,259740,60,4329,A,1993,38287.982954545456,800.0,79633.5,440,8529.10909090909,150,290,0.5172413793103449,12695,47,Male,9893,4.090000152587891,0,0
7110,10345,1998-01-21,31260,12,2605,C,1998,22283.375263157894,1000.0,46698.9,190,3925.4052631578948,73,117,0.6239316239316239,12729,58,Male,9198,3.3299999237060547,0,0
7115,10351,1997-03-04,88704,48,1848,C,1997,17334.35135135135,800.0,32019.4,259,2706.745173745174,104,155,0.6709677419354839,12738,66,Female,8624,1.7899999618530273,0,0
7119,10361,1997-06-02,86880,12,7240,A,1997,44961.82341772152,500.0,106368.8,158,17808.696202531646,60,98,0.6122448979591837,12750,86,Female,9104,1.5099999904632568,1,0
7121,10364,1993-11-10,21924,36,609,A,1993,46248.56358024691,1100.0,116468.0,486,4817.948559670782,158,328,0.4817073170731707,12754,66,Male,8743,1.8799999952316284,0,0
7122,10365,1997-01-04,260640,36,7240,D,1997,48158.62564102565,-1608.3,154183.7,351,8935.535612535612,102,249,0.40963855421686746,12756,77,Female,8620,1.100000023841858,0,1
7129,10404,1998-03-01,194280,60,3238,C,1998,47108.444444444445,300.0,77920.1,207,5985.797101449275,48,159,0.3018867924528302,12802,57,Male,12541,0.28999999165534973,1,0
